ref;traduction;code;paragraphe;nb_mots;mots
Matthieu 10:1;SKN;49-0718;8;2;guerir maladie
Apocalypse 20:4;SKN;49-0718;8;2;hommage temoignage
Apocalypse 10:1;SKN;49-0718;9;2;puissant vis
Apocalypse 10:1-7;SKN;49-0718;9;2;puissant vis
Apocalypse 17:3;SKN;49-0718;9;2;ayant vis
Apocalypse 20:4;SKN;49-0718;9;2;temoignage vis
Matthieu 3:16;SKN;49-0718;9;2;ayant cieux
Hebreux 4:14;SKN;49-0718;9;2;ayant cieux
Zacharie 11:12;SKN;49-0718;12;2;pieces salaire
Matthieu 24:24;SKN;49-0718;20;2;maniere possible
Actes 20:24;SKN;49-0718;20;2;rendre service
Esaie 53:12;SKN;49-0718;25;2;compte plusieurs
Apocalypse 22:18;SKN;49-0718;26;2;rends temoignage
Apocalypse 10:7;SKN;49-0718;28;2;ange nouvelle
Hebreux 6:4;SKN;49-0718;28;2;don goute
Genese 3:1;SKN;49-0718;28;2;arbre jardin
Actes 1:8;SKN;49-0718;29;2;serez temoins
Psaumes 41:9;SKN;49-0718;30;2;ami leve
Matthieu 10:1;SKN;49-0718;31;2;guerir maladie
Genese 3:16;SKN;49-1225;6;2;grandes travail
Ephesiens 2:12;SKN;49-1225;17;2;droit etant
Apocalypse 22:18;SKN;49-1225;33;2;paroles quiconque
Apocalypse 17:17;SKN;49-1225;33;2;donner paroles
Colossiens 1:15;SKN;49-1225;34;2;image premier
Apocalypse 21:19;SKN;49-1225;35;2;cite premier
Luc 2:7;SKN;49-1225;35;3;coucha creche premier
Apocalypse 3:14;SKN;49-1225;46;2;commencement creation
Apocalypse 13:14;SKN;49-1225;46;2;fut image
Apocalypse 20:4;SKN;49-1225;46;2;fut image
Genese 2:7;SKN;49-1225;47;2;forma poussiere
Apocalypse 13:14;SKN;49-1225;50;2;fut image
Apocalypse 20:4;SKN;49-1225;50;2;fut image
Apocalypse 13:14;SKN;49-1225;52;2;fut image
Apocalypse 19:21;SKN;49-1225;52;2;furent fut
Apocalypse 20:4;SKN;49-1225;52;2;fut image
Genese 6:4;SKN;49-1225;52;2;furent jadis
Ephesiens 4:30;SKN;49-1225;55;2;lequel redemption
Ezechiel 28:12;SKN;49-1225;55;2;accomplie forme
Matthieu 24:24;SKN;49-1225;57;2;maniere possible
Apocalypse 19:21;SKN;49-1225;60;2;chair fut
Matthieu 1:18;SKN;49-1225;62;2;marie naissance
Apocalypse 19:21;SKN;49-1225;62;3;chair furent fut
Hebreux 10:26;SKN;49-1225;63;2;sacrifice volontairement
Matthieu 10:1;SKN;49-1225;63;2;ayant donna
Apocalypse 20:4;SKN;49-1225;63;3;fut rendu temoignage
Actes 2:24;SKN;49-1225;63;2;ayant douleurs
Genese 1:26;SKN;49-1225;66;2;image selon
Genese 1:11;SKN;49-1225;66;2;selon semence
Ephesiens 2:12;SKN;49-1225;66;2;etant etrangers
Galates 3:29;SKN;49-1225;66;3;heritiers selon semence
Apocalypse 20:4;SKN;49-1225;68;3;fut rendu temoignage
Jean 14:12;SKN;49-1225;76;2;celles grandes
Zacharie 14:6;SKN;49-1225;90;2;aura seront
Matthieu 24:29;SKN;49-1225;98;2;cieux puissances
Matthieu 18:10;SKN;49-1225;98;2;cieux voient
Genese 1:28;SKN;49-1225;98;2;cieux vivant
Esaie 9:6;SKN;49-1225;101;2;gouvernement prince
Psaumes 42:7;SKN;49-1225;110;2;appelle voix
Matthieu 3:16;SKN;49-1225;112;3;cieux descendre vit
Actes 15:14;SKN;49-1225;129;2;tirer visite
Apocalypse 20:4;SKN;49-1225;130;2;ames jugement
Apocalypse 10:7;SKN;49-1225;142;3;ange sonner trompette
Esaie 40:3;SKN;49-1225;143;2;chemin voix
Apocalypse 22:18;SKN;49-1225;148;2;paroles temoignage
Apocalypse 10:7;SKN;50-0100;1;2;nouvelle voix
Deuteronome 18:15;SKN;50-0100;21;2;leternel tes
Genese 2:7;SKN;50-0100;21;2;ame leternel
Nombres 12:6;SKN;50-0100;21;2;leternel paroles
Esaie 53:12;SKN;50-0100;34;2;forts plusieurs
Galates 4:27;SKN;50-0100;34;2;cris pousse
Jean 5:39;SKN;50-0100;34;2;rendent temoignage
Jean 5:39;SKN;50-0100;36;2;rendent temoignage
Genese 1:11;SKN;50-0100;40;2;espece selon
Actes 20:24;SKN;50-0100;44;2;aucun tiens
Jean 14:12;SKN;50-0100;48;2;celles croit
Hebreux 11:1;SKN;50-0100;48;3;celles espere voit
Hebreux 11:1;SKN;50-0100;57;3;celles espere voit
Hebreux 11:1;SKN;50-0100;60;3;celles espere voit
Hebreux 3:1;SKN;50-0100;64;3;confession sacrificateur souverain
Hebreux 9:11;SKN;50-0100;64;2;sacrificateur souverain
Hebreux 9:11-14;SKN;50-0100;64;2;sacrificateur souverain
Hebreux 4:15;SKN;50-0100;64;2;sacrificateur souverain
Matthieu 24:24;SKN;50-0100;68;2;prodiges signes
Matthieu 24:7;SKN;50-0100;68;2;aura royaume
Jeremie 8:22;SKN;50-0100;79;2;appareil fille
Joel 2:28;SKN;50-0100;104;2;filles jeunes
Actes 20:24;SKN;50-0100;134;2;cas temoignage
Matthieu 1:18;SKN;50-0100;140;2;ensemble soient
Jean 14:12;SKN;50-0100;153;2;grandes uvres
Zacharie 14:6;SKN;50-0100;155;2;aura seront
Amos 3:7;SKN;50-0100;156;2;revele secret
Exode 13:21;SKN;50-0100;170;2;chemin nuit
Matthieu 10:1;SKN;50-0100;172;2;autorite ayant
Matthieu 11:10;SKN;50-0110;3;2;face lequel
Zacharie 14:6;SKN;50-0110;3;2;aura seront
Luc 1:17;SKN;50-0110;4;2;curs preparer
Hebreux 3:1;SKN;50-0110;9;3;celeste sacrificateur souverain
Hebreux 9:11;SKN;50-0110;9;2;sacrificateur souverain
Esaie 53:5;SKN;50-0110;9;2;gueris iniquites
Apocalypse 17:17;SKN;50-0110;9;2;curs soient
Hebreux 9:11-14;SKN;50-0110;9;2;sacrificateur souverain
Joel 2:25;SKN;50-0110;9;2;annees milieu
Hebreux 4:15;SKN;50-0110;9;2;sacrificateur souverain
Hebreux 4:14;SKN;50-0110;9;2;sacrificateur souverain
Apocalypse 1:20;SKN;50-0110;9;2;droite sept
Apocalypse 10:7;SKN;50-0110;11;2;ange voix
Esaie 40:3;SKN;50-0110;11;2;chemin voix
Psaumes 42:7;SKN;50-0110;11;2;tes voix
Matthieu 1:18;SKN;50-0110;12;2;arriva joseph
Hebreux 6:4;SKN;50-0110;12;2;devenus impossible
Hebreux 11:1;SKN;50-0110;14;2;conviction voit
Actes 20:24;SKN;50-0110;17;2;cas tiens
Matthieu 10:1;SKN;50-0110;18;2;appele autorite
Exode 13:21;SKN;50-0110;20;2;chemin conduire
Apocalypse 10:7;SKN;50-0110;21;2;ange voix
Esaie 40:3;SKN;50-0110;21;2;desert voix
1 Timothee 3:16;SKN;50-0110;23;2;anges chair
Matthieu 24:24;SKN;50-0110;27;2;possible signes
Apocalypse 1:1;SKN;50-0110;27;2;arriver doivent
Apocalypse 21:19;SKN;50-0110;28;2;premier second
Ezechiel 28:12;SKN;50-0110;33;2;etais forme
Psaumes 16:8;SKN;50-0110;33;2;droite serai
Psaumes 42:7;SKN;50-0110;33;2;appelle tes
Zacharie 14:6;SKN;50-0110;35;2;arrivera seront
Apocalypse 17:3;SKN;50-0110;37;2;assise vis
Daniel 7:9;SKN;50-0110;38;2;cheveux vis
Apocalypse 17:3;SKN;50-0110;40;2;assise vis
Jean 5:7;SKN;50-0110;41;2;malade repondit
Apocalypse 21:19;SKN;50-0110;41;2;premier second
Apocalypse 20:4;SKN;50-0110;41;2;fut vis
Esaie 53:9;SKN;50-0110;41;2;aucune donna
Luc 7:36;SKN;50-0110;41;2;mit table
Luc 2:7;SKN;50-0110;41;2;mit premier
Apocalypse 21:19;SKN;50-0110;44;2;premier second
1 Timothee 3:16;SKN;50-0110;45;2;eleve manifeste
Jean 5:14;SKN;50-0115;1;2;gueri temple
Actes 20:24;SKN;50-0115;1;2;aucun cas
Actes 20:24;SKN;50-0115;2;2;service tiens
Actes 1:8;SKN;50-0115;8;2;bout venant
Romains 8:11;SKN;50-0115;13;2;dentre ressuscite
Jean 3:16;SKN;50-0115;14;2;croit quiconque
Matthieu 10:1;SKN;50-0115;16;2;appele guerir
Esaie 40:3;SKN;50-0115;19;3;crie desert voix
Apocalypse 17:3;SKN;50-0115;19;2;desert sept
Matthieu 19:28;SKN;50-0115;19;2;douze trone
Jean 3:14;SKN;50-0115;19;2;desert serpent
Apocalypse 6:1;SKN;50-0115;19;2;sept voix
Matthieu 1:18;SKN;50-0115;22;2;joseph naissance
Apocalypse 10:7;SKN;50-0115;23;3;ange annonce trompette
Matthieu 1:18;SKN;50-0115;24;2;marie naissance
Malachie 3:1;SKN;50-0115;25;2;lange temple
Malachie 3:1;SKN;50-0115;29;2;lange temple
Esaie 53:9;SKN;50-0115;29;2;aucune navait
Actes 20:24;SKN;50-0115;29;2;cas levangile
Matthieu 24:24;SKN;50-0115;30;2;prodiges signes
Matthieu 1:18;SKN;50-0115;31;2;enceinte marie
Joel 2:28;SKN;50-0115;35;2;filles jeunes
Genese 6:4;SKN;50-0115;35;2;filles quelles
Matthieu 1:18;SKN;50-0115;37;2;enceinte marie
Galates 4:27;SKN;50-0115;38;2;joie nes
Jean 16:21;SKN;50-0115;38;2;joie lenfant
Actes 20:24;SKN;50-0115;39;2;aucun levangile
Psaumes 42:7;SKN;50-0115;39;2;tes voix
Joel 2:28;SKN;50-0115;42;3;filles prophetiseront repandrai
1 Timothee 3:16;SKN;50-0115;43;2;eleve preche
Esaie 53:12;SKN;50-0115;50;2;grands plusieurs
Apocalypse 17:8;SKN;50-0115;53;3;ecrits noms vue
Jean 5:7;SKN;50-0115;54;2;descend leau
Matthieu 24:24;SKN;50-0115;56;2;prodiges signes
1 Timothee 3:16;SKN;50-0115;56;2;cru preche
Apocalypse 13:14;SKN;50-0115;56;2;fut miracles
Esaie 61:1;SKN;50-0115;56;2;bonnes envoye
Matthieu 3:16;SKN;50-0115;56;3;baptise colombe descendre
Jacques 5:14;SKN;50-0115;57;2;dhuile malade
Matthieu 10:1;SKN;50-0115;57;2;appele maladie
Joel 2:28;SKN;50-0115;58;2;filles jeunes
Matthieu 24:24;SKN;50-0115;59;2;prodiges signes
Esaie 53:5;SKN;50-0115;62;3;blesse gueris meurtrissures
Actes 20:24;SKN;50-0115;62;2;levangile rendre
Hebreux 3:1;SKN;50-0200;1;2;sacrificateur souverain
Hebreux 9:11;SKN;50-0200;1;3;sacrificateur souverain tabernacle
Apocalypse 6:6;SKN;50-0200;1;2;animaux voix
Apocalypse 21:19;SKN;50-0200;1;2;cite second
Hebreux 9:11-14;SKN;50-0200;1;3;sacrificateur souverain tabernacle
Hebreux 4:15;SKN;50-0200;1;3;navons sacrificateur souverain
Actes 20:24;SKN;50-0200;1;2;aucun service
Nombres 19:9;SKN;50-0200;1;2;camp hors
Apocalypse 6:1;SKN;50-0200;1;2;animaux voix
Hebreux 4:14;SKN;50-0200;1;2;sacrificateur souverain
Ephesiens 2:12;SKN;50-0200;3;2;cite etrangers
Esaie 50:6;SKN;50-0200;4;2;dos nai
Joel 2:28;SKN;50-0200;5;2;arrivera jeunes
Deuteronome 18:15;SKN;50-0200;5;2;leternel tes
Genese 2:7;SKN;50-0200;5;2;leternel poussiere
Esaie 27:12;SKN;50-0200;5;2;arrivera leternel
Apocalypse 6:6;SKN;50-0200;8;2;mesure milieu
Luc 7:36;SKN;50-0200;8;2;manger table
Apocalypse 22:19;SKN;50-0200;9;2;cite larbre
Esaie 40:3;SKN;50-0200;18;2;leternel route
Apocalypse 19:11;SKN;50-0200;19;2;appele justice
Joel 2:28;SKN;50-0200;27;2;filles jeunes
Apocalypse 17:8;SKN;50-0200;27;2;voyant vue
Galates 4:27;SKN;50-0200;32;2;ecrit travail
Exode 13:21;SKN;50-0200;34;3;allait chemin nuit
Hebreux 9:11;SKN;50-0200;38;2;biens tabernacle
Hebreux 9:11-14;SKN;50-0200;38;2;biens tabernacle
Galates 4:27;SKN;50-0200;40;2;cris joie
Matthieu 24:29;SKN;50-0200;42;2;cieux etoiles
Galates 4:27;SKN;50-0200;42;2;cris joie
Daniel 7:9;SKN;50-0200;43;2;cheveux places
Zacharie 11:12;SKN;50-0200;46;2;dargent donnez
Galates 4:27;SKN;50-0200;46;3;cris joie travail
Hebreux 12:25;SKN;50-0200;46;2;nont prenez
Jean 5:7;SKN;50-0200;48;2;malade nai
Apocalypse 19:21;SKN;50-0200;50;3;furent fut tue
Matthieu 3:16;SKN;50-0200;50;2;aussitot furent
Matthieu 3:16;SKN;50-0200;51;2;aussitot leau
Matthieu 3:16;SKN;50-0200;52;2;aussitot leau
Apocalypse 1:1;SKN;50-0200;55;2;arriver bientot
Actes 2:24;SKN;50-0200;55;2;ayant possible
Hebreux 4:14;SKN;50-0200;55;2;ayant traverse
Psaumes 41:9;SKN;50-0200;57;2;ami intime
Jean 5:7;SKN;50-0200;58;2;nai viens
Apocalypse 19:11;SKN;50-0200;58;2;appele blanc
Esaie 50:6;SKN;50-0200;58;2;dos nai
Genese 3:16;SKN;50-0200;63;2;tes travail
Malachie 3:1;SKN;50-0200;66;2;lange viendra
Apocalypse 1:7;SKN;50-0200;66;2;lont verra
Genese 2:7;SKN;50-0200;67;2;ame poussiere
Apocalypse 10:1;SKN;50-0200;68;2;soleil visage
Apocalypse 10:1-7;SKN;50-0200;68;2;soleil visage
Matthieu 24:29;SKN;50-0200;68;2;cieux soleil
Daniel 7:9;SKN;50-0200;70;2;blanc cheveux
Hebreux 12:24;SKN;50-0200;70;2;mieux nouvelle
Matthieu 12:42;SKN;50-0227;2;2;jugement midi
Actes 2:38;SKN;50-0227;6;2;don peches
Psaumes 103:3;SKN;50-0227;6;2;pardonne tes
Apocalypse 22:18;SKN;50-0227;9;2;entend temoignage
Hebreux 11:1;SKN;50-0227;9;3;celles espere voit
Ephesiens 1:13;SKN;50-0227;9;2;cru espere
Ephesiens 1:13-14;SKN;50-0227;9;2;cru espere
Apocalypse 19:21;SKN;50-0227;14;2;furent tue
Matthieu 24:24;SKN;50-0227;19;2;possible signes
Ezechiel 28:12;SKN;50-0227;21;2;etais roi
Galates 1:8;SKN;50-0227;23;2;ange memes
Matthieu 24:24;SKN;50-0227;23;2;prodiges signes
Matthieu 24:24;SKN;50-0227;24;2;prodiges signes
Actes 2:38;SKN;50-0227;26;2;don peches
Luc 21:24;SKN;50-0227;28;2;pieds seront
Apocalypse 10:1;SKN;50-0227;29;2;ange visage
Apocalypse 10:1-7;SKN;50-0227;29;2;ange visage
Esaie 40:3;SKN;50-0227;30;3;crie desert voix
Genese 3:8;SKN;50-0227;30;2;jardin voix
Apocalypse 17:3;SKN;50-0227;30;2;desert sept
Genese 3:1;SKN;50-0227;30;2;jardin serpent
Jean 3:14;SKN;50-0227;30;2;desert serpent
Apocalypse 6:1;SKN;50-0227;30;2;sept voix
Hebreux 6:1;SKN;50-0227;31;2;commencement repentance
Amos 3:7;SKN;50-0227;32;2;prophetes revele
Apocalypse 10:7;SKN;50-0227;32;2;ange prophetes
Matthieu 24:29;SKN;50-0227;32;2;etoiles lune
Apocalypse 6:11;SKN;50-0227;32;2;compagnons fut
Apocalypse 20:4;SKN;50-0227;32;2;fut temoignage
Actes 20:24;SKN;50-0227;32;3;rendre service temoignage
Apocalypse 10:7;SKN;50-0227;34;2;ange termine
Psaumes 103:3;SKN;50-0227;35;2;guerit tes
Apocalypse 10:1;SKN;50-0227;35;2;pieds vis
Apocalypse 10:1-7;SKN;50-0227;35;2;pieds vis
Genese 1:11;SKN;50-0227;35;2;ayant portant
Apocalypse 17:3;SKN;50-0227;35;3;assise ayant vis
Matthieu 3:16;SKN;50-0227;35;2;ayant descendre
Hebreux 12:24;SKN;50-0300;1;2;alliance mieux
Malachie 4:5;SKN;50-0300;2;2;terrible vienne
Hebreux 6:4;SKN;50-0300;5;2;don impossible
Matthieu 1:18;SKN;50-0300;8;2;marie naissance
Apocalypse 17:3;SKN;50-0300;10;2;ayant desert
Apocalypse 6:12;SKN;50-0300;10;2;fit soleil
Genese 3:1;SKN;50-0300;11;2;arbre jardin
Esaie 40:3;SKN;50-0300;13;3;crie desert voix
Apocalypse 17:3;SKN;50-0300;13;2;desert sept
Apocalypse 6:1;SKN;50-0300;13;2;sept voix
Nombres 12:6;SKN;50-0300;14;2;paroles vision
Apocalypse 6:1;SKN;50-0300;14;2;sept voix
Apocalypse 6:6;SKN;50-0300;15;2;mesure voix
Ezechiel 28:12;SKN;50-0300;16;2;forme plein
Ezechiel 28:12;SKN;50-0300;17;2;etais forme
Apocalypse 10:7;SKN;50-0300;18;2;ange voix
Esaie 61:1;SKN;50-0300;18;2;apporter envoye
Apocalypse 1:1;SKN;50-0300;18;2;ange montrer
Actes 2:38;SKN;50-0300;22;2;don peches
1 Timothee 3:16;SKN;50-0300;22;2;manifeste preche
Actes 2:38;SKN;50-0300;23;2;don peches
Apocalypse 10:1;SKN;50-0300;28;2;ange nuee
Apocalypse 10:7;SKN;50-0300;28;2;ange voix
Apocalypse 10:1-7;SKN;50-0300;28;2;ange nuee
Esaie 40:3;SKN;50-0300;28;2;chemin voix
Marc 9:7;SKN;50-0300;28;2;nuee voix
Apocalypse 1:1;SKN;50-0300;28;2;ange arriver
Psaumes 42:7;SKN;50-0300;28;2;tes voix
Hebreux 10:26;SKN;50-0300;29;2;peches sacrifice
Esaie 53:5;SKN;50-0300;29;3;blesse gueris meurtrissures
Galates 1:8;SKN;50-0300;30;2;ange memes
Matthieu 24:24;SKN;50-0300;30;2;grands prodiges
Matthieu 1:18;SKN;50-0300;30;2;etant soient
Apocalypse 17:17;SKN;50-0300;30;2;curs soient
Apocalypse 20:4;SKN;50-0300;30;2;rendu temoignage
Deuteronome 32:11;SKN;50-0300;30;2;ailes etend
Actes 20:24;SKN;50-0300;30;3;rendre service temoignage
Apocalypse 17:17;SKN;50-0300;33;2;curs paroles
Matthieu 10:1;SKN;50-0300;34;3;appele chasser guerir
Jean 5:7;SKN;50-0300;36;2;malade viens
Matthieu 10:1;SKN;50-0300;36;2;guerir maladie
Apocalypse 10:7;SKN;50-0405;7;3;termine trompette voix
Malachie 3:1;SKN;50-0405;7;2;lange prenez
Apocalypse 1:10;SKN;50-0405;7;2;trompette voix
Esaie 53:12;SKN;50-0405;8;2;aura plusieurs
Actes 20:24;SKN;50-0405;9;2;levangile service
Genese 1:26;SKN;50-0405;10;2;mer selon
Genese 1:28;SKN;50-0405;10;2;benit mer
Hebreux 3:1;SKN;50-0405;11;2;celeste lappel
Actes 20:24;SKN;50-0405;11;3;levangile service tiens
Matthieu 1:18;SKN;50-0405;12;2;naissance soient
Matthieu 10:1;SKN;50-0405;12;2;esprits guerir
Malachie 3:1;SKN;50-0405;12;2;lange viendra
Matthieu 3:16;SKN;50-0405;14;2;leau vit
Apocalypse 1:1;SKN;50-0405;15;2;arriver revelation
Actes 15:14;SKN;50-0405;17;2;premierement simeon
Jean 5:14;SKN;50-0405;17;2;peur temple
Actes 15:14;SKN;50-0405;18;2;premierement simeon
Apocalypse 1:1;SKN;50-0405;18;2;arriver revelation
Apocalypse 1:1;SKN;50-0405;19;2;arriver revelation
Jean 5:7;SKN;50-0405;23;2;leau malade
Actes 15:14;SKN;50-0405;23;2;premierement simeon
Actes 1:8;SKN;50-0405;29;2;bout serez
Hebreux 1:1;SKN;50-0405;31;2;plusieurs reprises
Esaie 28:19;SKN;50-0405;34;2;passera prendra
Hebreux 13:10;SKN;50-0405;37;3;droit manger nont
Hebreux 13:10;SKN;50-0405;39;2;droit manger
Apocalypse 1:10;SKN;50-0405;39;2;journee voix
Matthieu 3:16;SKN;50-0405;44;2;cieux descendre
Apocalypse 10:1;SKN;50-0405;49;2;descendant soleil
Apocalypse 10:1-7;SKN;50-0405;49;2;descendant soleil
Genese 3:16;SKN;50-0405;49;2;mari tourne
Ephesiens 2:12;SKN;50-0405;52;2;droit etant
Exode 13:21;SKN;50-0405;52;2;chemin conduire
Jean 16:21;SKN;50-0405;52;2;heure lenfant
Exode 13:21;SKN;50-0405;53;2;chemin conduire
Apocalypse 1:1;SKN;50-0405;57;2;ange montrer
Hebreux 1:1;SKN;50-0405;61;2;plusieurs reprises
Hebreux 11:1;SKN;50-0405;62;3;celles espere voit
Apocalypse 10:1;SKN;50-0405;63;2;pieds visage
Apocalypse 10:1-7;SKN;50-0405;63;2;pieds visage
Actes 2:38;SKN;50-0405;65;2;don peches
Hebreux 3:1;SKN;50-0405;65;2;celeste confession
Hebreux 6:4;SKN;50-0405;65;2;celeste don
Romains 8:11;SKN;50-0405;72;2;dentre ressuscite
Hebreux 6:4;SKN;50-0405;72;2;celeste don
Actes 1:8;SKN;50-0405;77;2;serez temoins
Jean 14:9;SKN;50-0405;78;3;connu mas philippe
Psaumes 35:11;SKN;50-0405;79;2;nai temoins
Matthieu 10:1;SKN;50-0405;81;3;chasser esprits guerir
Jean 5:14;SKN;50-0405;85;2;gueri peur
Apocalypse 13:14;SKN;50-0409;1;2;fut miracles
Actes 2:38;SKN;50-0409;3;2;baptise peches
Matthieu 3:16;SKN;50-0409;3;3;aussitot baptise leau
Hebreux 3:1;SKN;50-0409;4;2;celeste sacrificateur
Hebreux 6:4;SKN;50-0409;4;2;celeste don
Apocalypse 20:4;SKN;50-0409;4;2;rendu temoignage
Matthieu 3:16;SKN;50-0409;4;3;baptise leau vit
Actes 20:24;SKN;50-0409;4;2;levangile temoignage
Actes 2:24;SKN;50-0409;4;2;possible ressuscite
Hebreux 3:1;SKN;50-0409;5;2;celeste confession
Esaie 14:12;SKN;50-0409;5;2;nations tombe
Luc 21:24;SKN;50-0409;5;2;nations seront
Actes 2:24;SKN;50-0409;5;2;possible ressuscite
Jean 5:24;SKN;50-0409;6;2;croit eternelle
Actes 2:38;SKN;50-0409;6;2;baptise peches
Jean 3:16;SKN;50-0409;6;2;croit eternelle
Hebreux 3:1;SKN;50-0409;7;2;celeste confession
Matthieu 10:1;SKN;50-0409;7;2;ayant disciples
Apocalypse 17:15;SKN;50-0409;7;2;eaux nations
Matthieu 3:16;SKN;50-0409;7;2;ayant baptise
Hebreux 4:14;SKN;50-0409;7;2;ayant confession
Actes 2:38;SKN;50-0409;8;2;baptise peches
Actes 1:8;SKN;50-0409;8;2;bout jusquau
1 Timothee 3:16;SKN;50-0409;8;2;eleve nations
Esaie 14:12;SKN;50-0409;8;2;nations tombe
Apocalypse 20:4;SKN;50-0409;8;2;ames temoignage
Matthieu 3:16;SKN;50-0409;8;2;baptise descendre
Actes 20:24;SKN;50-0409;8;2;levangile temoignage
Actes 2:24;SKN;50-0409;8;2;possible ressuscite
Marc 13:27;SKN;50-0409;8;2;bout jusquau
Galates 3:29;SKN;50-0711;4;3;dabraham heritiers selon
Actes 2:38;SKN;50-0711;5;2;don peches
Jean 5:7;SKN;50-0711;5;2;malade nai
Actes 20:24;SKN;50-0711;6;3;cas rendre temoignage
Matthieu 24:24;SKN;50-0711;7;2;grands maniere
Matthieu 1:18;SKN;50-0711;7;2;etant naissance
Apocalypse 6:1;SKN;50-0711;7;2;sept voix
Apocalypse 22:8;SKN;50-0711;8;2;lange montrait
Ezechiel 28:12;SKN;50-0711;10;2;etais roi
Jean 14:9;SKN;50-0711;10;3;connu mas philippe
Actes 20:24;SKN;50-0711;13;2;aucun levangile
Esaie 53:12;SKN;50-0711;15;2;aura compte
Matthieu 24:29;SKN;50-0711;16;2;cieux puissances
Esaie 61:1;SKN;50-0711;20;2;envoye nouvelles
Esaie 61:1;SKN;50-0711;21;2;apporter envoye
Joel 2:28;SKN;50-0711;26;2;filles jeunes
1 Timothee 3:16;SKN;50-0711;41;2;manifeste nations
Matthieu 24:24;SKN;50-0711;42;2;prodiges signes
Hebreux 4:14;SKN;50-0711;42;2;cieux ferme
Deuteronome 18:15;SKN;50-0711;43;2;dentre leternel
Jean 5:14;SKN;50-0711;47;3;gueri peur tarrive
Genese 6:4;SKN;50-0711;47;2;renom venus
Ephesiens 2:12;SKN;50-0711;51;2;droit etiez
Hebreux 9:11;SKN;50-0711;54;2;sacrificateur souverain
Esaie 53:5;SKN;50-0711;54;3;blesse gueris meurtrissures
Hebreux 9:11-14;SKN;50-0711;54;2;sacrificateur souverain
Hebreux 4:15;SKN;50-0711;54;2;sacrificateur souverain
Hebreux 4:14;SKN;50-0711;54;3;confession sacrificateur souverain
Hebreux 9:11;SKN;50-0711;55;2;sacrificateur souverain
Hebreux 9:11-14;SKN;50-0711;55;2;sacrificateur souverain
Hebreux 4:15;SKN;50-0711;55;3;sacrificateur souverain tente
Hebreux 4:14;SKN;50-0711;55;3;confession sacrificateur souverain
Hebreux 12:25;SKN;50-0713;2;2;garde parlait
Actes 2:38;SKN;50-0713;4;2;don peches
Apocalypse 10:1;SKN;50-0713;4;2;pieds visage
Apocalypse 10:1-7;SKN;50-0713;4;2;pieds visage
Daniel 7:9;SKN;50-0713;4;3;blanc cheveux vetement
Marc 9:7;SKN;50-0713;4;2;vint voix
Zacharie 14:6;SKN;50-0713;4;2;arrivera aura
Luc 21:24;SKN;50-0713;4;2;nations pieds
Psaumes 16:8;SKN;50-0713;4;2;droite serai
Matthieu 24:24;SKN;50-0713;5;2;prodiges signes
Matthieu 24:24;SKN;50-0713;6;2;faux possible
Apocalypse 3:14;SKN;50-0713;6;2;fidele veritable
Apocalypse 19:11;SKN;50-0713;6;2;fidele veritable
Apocalypse 10:7;SKN;50-0713;7;2;ange voix
Esaie 40:3;SKN;50-0713;7;2;chemin voix
Apocalypse 1:1;SKN;50-0713;7;2;ange arriver
Actes 20:24;SKN;50-0713;7;3;aucun service tiens
Psaumes 42:7;SKN;50-0713;7;2;tes voix
Galates 1:8;SKN;50-0713;9;2;ange memes
Matthieu 24:24;SKN;50-0713;9;2;prodiges signes
Apocalypse 10:1;SKN;50-0713;9;2;ange nuee
Apocalypse 10:1-7;SKN;50-0713;9;2;ange nuee
Exode 13:21;SKN;50-0713;9;3;colonne nuee nuit
Apocalypse 1:1;SKN;50-0713;9;3;ange bientot montrer
Jean 14:12;SKN;50-0713;10;2;croit uvres
Jean 5:24;SKN;50-0713;10;3;croit entend envoye
Matthieu 24:24;SKN;50-0713;10;3;grands possible prophetes
Esaie 9:6;SKN;50-0713;10;3;fort merveilleux paix
Joel 2:28;SKN;50-0713;10;2;chair verront
Jacques 5:14;SKN;50-0713;10;2;anciens malade
Genese 1:26;SKN;50-0713;10;2;animal mer
Psaumes 103:3;SKN;50-0713;10;3;guerit pardonne tes
Deuteronome 18:15;SKN;50-0713;10;2;milieu tes
Jean 5:7;SKN;50-0713;10;3;jette malade viens
Actes 1:8;SKN;50-0713;10;2;samarie serez
Hebreux 1:1;SKN;50-0713;10;2;plusieurs prophetes
Marc 11:23;SKN;50-0713;10;3;aura jette mer
Apocalypse 10:7;SKN;50-0713;10;3;ange prophetes voix
Apocalypse 22:18;SKN;50-0713;10;3;entend rends temoignage
1 Timothee 3:16;SKN;50-0713;10;3;anges chair cru
Hebreux 13:10;SKN;50-0713;10;2;droit manger
Hebreux 6:4;SKN;50-0713;10;2;celeste don
Nombres 12:6;SKN;50-0713;10;2;connaitre vision
Genese 3:16;SKN;50-0713;10;2;tes travail
Luc 16:16;SKN;50-0713;10;2;prophetes royaume
Genese 3:8;SKN;50-0713;10;2;milieu voix
Apocalypse 19:21;SKN;50-0713;10;3;bouche chair tue
Matthieu 24:29;SKN;50-0713;10;3;aussitot etoiles lune
Ephesiens 2:12;SKN;50-0713;10;2;droit etant
Esaie 53:5;SKN;50-0713;10;2;gueris paix
Zacharie 14:7;SKN;50-0713;10;2;aura connu
Exode 13:21;SKN;50-0713;10;3;allait chemin marchent
